// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 0080021020
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Enabled, Position/Velocity Smoother Enabled, Continuous Zero Rotation Update Enabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter,SampleTimeFine,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
35404,11731414,829377043,2020,11,10,7,36,14,0,2.250753,0.236494,9.918687,-0.027302,-0.011972,-0.040929,1.146321,-2.504596,126.364021,31.314244463,121.238788092,15.751479,-2.321092,2.477090,-0.014268
35405,11731514,839377043,2020,11,10,7,36,14,0,2.524048,-0.054661,9.803351,0.011913,-0.029047,-0.064649,1.144541,-2.517214,126.332230,31.314244684,121.238787850,15.751499,-2.329065,2.494913,-0.014506
35406,11731614,849377043,2020,11,10,7,36,14,0,2.635758,0.077853,9.484357,0.010047,-0.015187,-0.052072,1.149333,-2.533282,126.298492,31.314244906,121.238787608,15.751554,-2.341570,2.513705,-0.014261
35407,11730617,749682043,2020,11,10,7,36,14,0,,,,,,,,,,,,,,,
35408,11730617,749681950,2020,11,10,7,36,14,0,,,,,,,,,,,,,,,
35409,11731714,859376950,2020,11,10,7,36,14,0,2.326130,0.751374,9.883964,0.000801,0.006270,-0.057681,1.157622,-2.528965,126.260826,31.314245129,121.238787364,15.751573,-2.356468,2.527502,-0.013384
35410,11731814,869376950,2020,11,10,7,36,14,0,2.165819,0.893708,9.795893,0.016741,0.000333,-0.059979,1.163617,-2.529074,126.231407,31.314245467,121.238786991,15.751547,-2.378367,2.544120,-0.012178
35411,11731914,879376950,2020,11,10,7,36,14,0,2.423877,0.445425,9.718616,-0.010784,-0.040087,-0.045073,1.158988,-2.542391,126.201820,31.314245692,121.238786740,15.751648,-2.393583,2.555635,-0.009738
35412,11732014,889376950,2020,11,10,7,36,14,0,2.575613,0.121482,9.700197,-0.014822,-0.001706,-0.057036,1.154665,-2.550447,126.171150,31.314245919,121.238786488,15.751744,-2.406177,2.571775,-0.009912
35413,11732114,899376950,2020,11,10,7,36,14,0,2.585338,0.282672,9.785980,0.024555,-0.001927,-0.069831,1.161197,-2.552057,126.138977,31.314246146,121.238786234,15.751813,-2.417143,2.589443,-0.009719
35414,11732214,909376950,2020,11,10,7,36,14,0,2.327786,0.177071,9.629875,0.009643,-0.006434,-0.058092,1.165235,-2.552562,126.106491,31.314246376,121.238785979,15.751924,-2.429902,2.604420,-0.007935
35415,11732314,919376950,2020,11,10,7,36,14,0,2.254502,0.815114,9.889042,0.008465,-0.003198,-0.065996,1.178319,-2.550277,126.071251,31.314246606,121.238785723,15.751991,-2.444221,2.616264,-0.006735
35416,11732414,929376950,2020,11,10,7,36,14,0,2.553264,0.822208,9.753366,0.015982,-0.025396,-0.061783,1.186493,-2.561665,126.038162,31.314246838,121.238785465,15.752103,-2.459639,2.628736,-0.006428
35417,11732514,939376950,2020,11,10,7,36,14,0,2.737802,0.209545,9.625244,-0.005096,-0.003870,-0.052634,1.184593,-2.567417,126.004906,31.314247071,121.238785206,15.752261,-2.475855,2.644741,-0.005437
35418,11732614,949376950,2020,11,10,7,36,14,0,2.430103,0.168397,9.759118,0.007016,0.028189,-0.070296,1.188924,-2.556670,125.970024,31.314247306,121.238784945,15.752405,-2.487264,2.662023,-0.005660
35419,11732714,959376950,2020,11,10,7,36,14,0,2.455743,0.417024,9.696527,0.030804,-0.018878,-0.065719,1.201920,-2.559399,125.936684,31.314247542,121.238784683,15.752516,-2.498732,2.677781,-0.004794
35420,11732814,969376950,2020,11,10,7,36,14,0,2.466112,0.471299,9.352188,0.003400,-0.010177,-0.055683,1.208353,-2.565128,125.902176,31.314247779,121.238784420,15.752671,-2.514350,2.691427,-0.005278
35421,11732914,979376950,2020,11,10,7,36,14,0,2.472832,1.178841,9.663110,0.001358,0.005344,-0.068644,1.219315,-2.563108,125.865242,31.314248018,121.238784155,15.752764,-2.531613,2.703406,-0.007190
35422,11733014,989376950,2020,11,10,7,36,14,0,2.474405,0.599018,9.370175,-0.001995,0.009573,-0.056200,1.214754,-2.565044,125.834465,31.314248258,121.238783888,15.752869,-2.548478,2.717357,-0.008982
35423,11733114,999376950,2020,11,10,7,36,14,0,2.523946,0.289944,9.598014,-0.019670,-0.006537,-0.052623,1.205604,-2.554351,125.800255,31.314248499,121.238783619,15.752930,-2.562302,2.730918,-0.009328
35424,11733214,9376950,2020,11,10,7,36,15,0,2.485834,0.549327,9.796838,-0.017686,0.008226,-0.071390,1.203461,-2.555490,125.764305,31.314248741,121.238783349,15.752975,-2.575699,2.746555,-0.009668
35425,11733314,19376950,2020,11,10,7,36,15,0,2.295931,0.449852,9.446676,0.007574,-0.009693,-0.069274,1.200794,-2.561100,125.733551,31.314248985,121.238783078,15.753011,-2.588264,2.761569,-0.010654
35426,11733414,29376950,2020,11,10,7,36,15,0,2.555406,0.731266,9.500726,0.001436,-0.024609,-0.052629,1.198530,-2.562952,125.698212,31.314249230,121.238782805,15.753069,-2.604112,2.773991,-0.011686
35427,11733514,39376950,2020,11,10,7,36,15,0,2.294865,1.008036,9.624596,-0.045981,0.003845,-0.051977,1.190886,-2.566887,125.668053,31.314249476,121.238782531,15.753114,-2.623415,2.784123,-0.012191
35428,11733614,49376950,2020,11,10,7,36,15,0,2.494879,0.671494,9.717679,-0.025336,-0.010735,-0.058471,1.175756,-2.573593,125.639610,31.314249723,121.238782254,15.753150,-2.638362,2.798293,-0.012639
35429,11733714,59376950,2020,11,10,7,36,15,0,2.558868,-0.365173,9.663359,-0.016497,-0.025208,-0.056824,1.152680,-2.575748,125.609695,31.314249972,121.238781977,15.753216,-2.647914,2.816010,-0.012511
35430,11733814,69376950,2020,11,10,7,36,15,0,2.391481,-0.037659,9.729646,-0.027923,0.000227,-0.059569,1.144578,-2.583586,125.576241,31.314250222,121.238781698,15.753278,-2.658582,2.832959,-0.010986
35431,11733914,79376950,2020,11,10,7,36,15,0,2.434509,1.114408,9.820567,0.011193,-0.008801,-0.063145,1.150532,-2.590552,125.540901,31.314250474,121.238781418,15.753323,-2.672170,2.848225,-0.010229
35432,11734014,89376950,2020,11,10,7,36,15,0,2.582012,0.748318,9.688924,-0.014615,-0.030307,-0.042760,1.138421,-2.596417,125.512558,31.314250727,121.238781136,15.753426,-2.690088,2.859730,-0.008437
35433,11734114,99376950,2020,11,10,7,36,15,0,2.480308,0.486772,9.722726,-0.052822,0.011464,-0.052020,1.119800,-2.598049,125.483772,31.314250981,121.238780853,15.753533,-2.707320,2.872158,-0.007768
35434,11733117,999682950,2020,11,10,7,36,14,0,,,,,,,,,,,,,,,
35435,11733117,999681858,2020,11,10,7,36,14,0,,,,,,,,,,,,,,,
35436,11734214,109375858,2020,11,10,7,36,15,0,2.557065,0.297277,9.878068,-0.035582,0.003964,-0.058049,1.102430,-2.598177,125.455238,31.314251237,121.238780568,15.753583,-2.719837,2.889348,-0.006246
35437,11734314,119375858,2020,11,10,7,36,15,0,2.614378,-0.512512,9.844707,-0.005727,-0.002800,-0.056976,1.084153,-2.596215,125.423119,31.314251685,121.238780074,15.753372,-2.735175,2.922665,-0.003055
35438,11734414,129375858,2020,11,10,7,36,15,0,2.452007,0.014835,9.813651,-0.014107,-0.002638,-0.065142,1.079855,-2.591905,125.384270,31.314251940,121.238779795,15.753054,-2.744408,2.938590,-0.001707
35439,11734514,139375858,2020,11,10,7,36,15,0,2.271735,1.278285,9.819672,-0.009714,0.010666,-0.063603,1.087320,-2.596045,125.348564,31.314252195,121.238779515,15.752792,-2.760228,2.950730,-0.001676
35440,11734614,149375858,2020,11,10,7,36,15,0,2.739908,1.277812,9.504731,-0.001606,-0.013581,-0.048421,1.079217,-2.601194,125.317619,31.314252452,121.238779233,15.752523,-2.778677,2.962324,-0.003383
35441,11734714,159375858,2020,11,10,7,36,15,0,2.595279,0.125400,9.570033,-0.050767,0.009570,-0.038925,1.053716,-2.592433,125.289169,31.314252710,121.238778949,15.752221,-2.795222,2.974678,-0.003770
35442,11734814,169375858,2020,11,10,7,36,15,0,2.417820,0.090504,9.872800,-0.040242,0.007416,-0.061741,1.037777,-2.588714,125.257927,31.314252969,121.238778663,15.751886,-2.805264,2.990289,-0.003938
35443,11734914,179375858,2020,11,10,7,36,15,0,2.419083,0.268329,9.805790,0.002668,-0.009094,-0.058229,1.032278,-2.596712,125.227036,31.314253230,121.238778377,15.751570,-2.814805,3.008659,-0.003281
35444,11735014,189375858,2020,11,10,7,36,15,0,2.853556,0.219673,9.583952,0.012175,-0.038955,-0.058499,1.027563,-2.608046,125.191452,31.314253493,121.238778089,15.751277,-2.826667,3.025130,-0.003305
35445,11735114,199375858,2020,11,10,7,36,15,0,2.532759,0.754138,9.484807,-0.033659,-0.007641,-0.050111,1.023843,-2.617093,125.156822,31.314253757,121.238777800,15.750996,-2.844414,3.037291,-0.003862
35446,11735214,209375858,2020,11,10,7,36,15,0,2.327809,1.137982,9.710960,-0.036459,-0.008848,-0.055587,1.016821,-2.624902,125.127411,31.314254022,121.238777508,15.750697,-2.861213,3.048391,-0.006096
35447,11735314,219375858,2020,11,10,7,36,15,0,2.717841,0.227085,9.668883,-0.017102,-0.021298,-0.045492,0.997497,-2.637212,125.103004,31.314254288,121.238777215,15.750385,-2.874815,3.065195,-0.006888
35448,11735414,229375858,2020,11,10,7,36,15,0,2.623465,-0.514550,9.704095,-0.025222,-0.012335,-0.046855,0.975206,-2.636916,125.072525,31.314254556,121.238776921,15.750058,-2.884112,3.082860,-0.006752
35449,11735514,239375858,2020,11,10,7,36,15,0,2.363780,0.252238,9.867765,-0.032768,-0.007410,-0.058672,0.970307,-2.643823,125.037720,31.314254825,121.238776626,15.749807,-2.894265,3.098552,-0.005523
35450,11735614,249375858,2020,11,10,7,36,15,0,2.722327,0.834550,9.785193,0.005830,-0.030570,-0.065053,0.969916,-2.664839,125.004387,31.314255096,121.238776330,15.749473,-2.907352,3.115836,-0.005659
35451,11735714,259375858,2020,11,10,7,36,15,0,2.551185,0.256912,9.483926,-0.002418,0.006167,-0.052685,0.956161,-2.664125,124.973518,31.314255369,121.238776031,15.749163,-2.921907,3.131092,-0.006603
35452,11735814,269375858,2020,11,10,7,36,15,0,2.561117,0.389062,9.922503,-0.051129,-0.019024,-0.043336,0.941779,-2.658116,124.938995,31.314255643,121.238775732,15.748872,-2.936675,3.142408,-0.005196
35453,11735914,279375858,2020,11,10,7,36,15,0,2.805222,0.207552,10.010454,-0.040153,-0.016966,-0.059547,0.928697,-2.677213,124.910896,31.314255918,121.238775431,15.748640,-2.948956,3.160743,-0.003141
35454,11736014,289375858,2020,11,10,7,36,15,0,2.641604,0.162457,9.794209,0.009056,0.010859,-0.056392,0.919865,-2.681618,124.879303,31.314256195,121.238775128,15.748393,-2.959999,3.181777,-0.002217
35455,11736114,299375858,2020,11,10,7,36,15,0,2.576547,0.191052,9.689715,0.006925,-0.028673,-0.045455,0.915506,-2.680557,124.845398,31.314256474,121.238774825,15.748169,-2.971144,3.196662,-0.000899
35456,11736214,309375858,2020,11,10,7,36,15,0,2.745991,0.563437,9.616817,-0.018023,-0.040036,-0.053565,0.914507,-2.700024,124.813591,31.314256754,121.238774520,15.747966,-2.986540,3.209727,-0.000868
35457,11736314,319375858,2020,11,10,7,36,15,0,2.600794,1.021828,9.769241,-0.039485,0.020028,-0.058793,0.910998,-2.704518,124.782745,31.314257036,121.238774213,15.747799,-3.005337,3.223712,-0.001232
35458,11736414,329375858,2020,11,10,7,36,15,0,2.436476,0.351838,9.854646,0.003669,0.007593,-0.052229,0.900506,-2.695467,124.754501,31.314257319,121.238773905,15.747637,-3.017518,3.239338,-0.001719
35459,11736514,339375858,2020,11,10,7,36,15,0,2.899767,-0.407440,9.470720,-0.005755,-0.029379,-0.044167,0.888746,-2.705940,124.724586,31.314257603,121.238773595,15.747443,-3.028213,3.257543,-0.001665
35460,11736614,349375858,2020,11,10,7,36,15,0,2.808259,0.031892,9.649821,-0.005066,0.002862,-0.057010,0.893395,-2.707010,124.690407,31.314257889,121.238773284,15.747163,-3.039768,3.276360,-0.002689
35461,11735617,249681858,2020,11,10,7,36,15,0,,,,,,,,,,,,,,,
35462,11735617,249681764,2020,11,10,7,36,15,0,,,,,,,,,,,,,,,
35463,11736714,359375764,2020,11,10,7,36,15,0,2.540632,0.826538,9.701266,0.008998,0.012638,-0.061411,0.904329,-2.704192,124.657936,31.314258177,121.238772971,15.746934,-3.054000,3.292424,-0.004152
35464,11736814,369375764,2020,11,10,7,36,15,0,2.595717,0.664813,9.622811,0.013953,-0.000136,-0.041091,0.909545,-2.704762,124.627251,31.314258686,121.238772425,15.746519,-3.081008,3.318423,-0.005202
35465,11736914,379375764,2020,11,10,7,36,15,0,2.900512,0.220415,9.483023,0.003482,-0.010304,-0.040805,0.906587,-2.707722,124.593140,31.314258978,121.238772119,15.746081,-3.094340,3.335152,-0.007032
35466,11737014,389375764,2020,11,10,7,36,15,0,2.701940,-0.113388,9.638090,-0.016941,-0.000067,-0.043352,0.904414,-2.703779,124.560890,31.314259271,121.238771811,15.745630,-3.105126,3.352934,-0.008095
35467,11737114,399375764,2020,11,10,7,36,15,0,2.700089,-0.173916,9.750756,0.000609,-0.005777,-0.055869,0.908104,-2.709191,124.526794,31.314259566,121.238771503,15.745205,-3.113262,3.373057,-0.008908
35468,11737214,409375764,2020,11,10,7,36,15,0,2.671934,0.524086,9.809530,0.029365,0.004032,-0.051914,0.921977,-2.710829,124.489418,31.314259862,121.238771193,15.744748,-3.123668,3.392493,-0.009313
35469,11737314,419375764,2020,11,10,7,36,15,0,2.637927,0.392545,9.393167,0.020076,-0.018705,-0.042565,0.928553,-2.719363,124.456337,31.314260161,121.238770882,15.744298,-3.136316,3.408619,-0.010186
35470,11737414,429375764,2020,11,10,7,36,15,0,2.817756,0.349269,9.246909,-0.004558,-0.029495,-0.036663,0.931926,-2.730858,124.424179,31.314260460,121.238770569,15.743866,-3.150683,3.423822,-0.013306
35471,11737514,439375764,2020,11,10,7,36,15,0,2.994792,0.613571,9.542653,-0.027016,-0.012356,-0.041611,0.933095,-2.738715,124.392639,31.314260761,121.238770254,15.743422,-3.166682,3.440837,-0.016476
35472,11737614,449375764,2020,11,10,7,36,15,0,2.750227,0.164031,9.644227,0.002878,0.025121,-0.041810,0.930536,-2.736508,124.364906,31.314261064,121.238769938,15.742949,-3.178300,3.461249,-0.019266
35473,11737714,459375764,2020,11,10,7,36,15,0,2.340756,-0.023466,9.610698,0.028483,0.015608,-0.053196,0.933300,-2.723172,124.332886,31.314261369,121.238769621,15.742475,-3.185379,3.479199,-0.020760
35474,11737814,469375764,2020,11,10,7,36,15,0,2.869412,0.501662,9.391098,0.015461,-0.043276,-0.033291,0.944217,-2.740412,124.298828,31.314261675,121.238769302,15.741939,-3.198750,3.494878,-0.021327
35475,11737914,479375764,2020,11,10,7,36,15,0,3.060726,0.639271,9.376550,0.004355,-0.023979,-0.036412,0.952384,-2.753221,124.266823,31.314261982,121.238768982,15.741390,-3.214728,3.511698,-0.024133
35476,11738014,489375764,2020,11,10,7,36,15,0,2.911733,0.693309,9.750259,-0.007211,0.016396,-0.045386,0.954716,-2.749145,124.237411,31.314262292,121.238768660,15.740838,-3.231088,3.528666,-0.026016
35477,11738114,499375764,2020,11,10,7,36,15,0,2.480237,0.589602,10.015800,0.008776,0.010341,-0.040288,0.956790,-2.741947,124.210434,31.314262602,121.238768336,15.740328,-3.244193,3.544660,-0.024857
35478,11738214,509375764,2020,11,10,7,36,15,0,2.524389,0.232841,9.761186,0.014149,-0.029618,-0.032334,0.957901,-2.756368,124.185356,31.314262914,121.238768011,15.739812,-3.255468,3.560334,-0.023069
35479,11738314,519375764,2020,11,10,7,36,15,0,3.094045,0.302060,9.418294,0.017487,-0.060388,-0.030994,0.965297,-2.785275,124.154427,31.314263228,121.238767684,15.739314,-3.268208,3.578399,-0.023753
35480,11738414,529375764,2020,11,10,7,36,15,0,3.233993,0.707544,9.588970,0.008341,-0.020133,-0.050651,0.975703,-2.801585,124.121315,31.314263544,121.238767356,15.738823,-3.284527,3.597299,-0.025161
35481,11738514,539375764,2020,11,10,7,36,15,0,2.677987,0.811764,9.932831,-0.008284,0.029955,-0.033809,0.980575,-2.792082,124.096107,31.314263860,121.238767025,15.738352,-3.302295,3.613292,-0.024874
35482,11738614,549375764,2020,11,10,7,36,15,0,2.473741,0.616690,10.079407,0.006592,-0.013877,-0.038038,0.983091,-2.786697,124.072517,31.314264179,121.238766693,15.737920,-3.314930,3.627162,-0.023210
35483,11738714,559375764,2020,11,10,7,36,15,0,3.161935,0.389112,9.712743,0.006685,-0.038496,-0.026377,0.985353,-2.813642,124.046265,31.314264499,121.238766359,15.737435,-3.329364,3.646191,-0.022033
35484,11738814,569375764,2020,11,10,7,36,15,0,2.982581,0.210584,9.214706,0.015455,0.016370,-0.030711,0.988948,-2.818484,124.019096,31.314264820,121.238766024,15.736980,-3.342692,3.667531,-0.024395
35485,11738914,579375764,2020,11,10,7,36,15,0,2.857105,0.382900,9.313606,0.008253,0.010969,-0.039859,0.997006,-2.805737,123.989624,31.314265144,121.238765687,15.736441,-3.356262,3.685347,-0.027058
35486,11739014,589375764,2020,11,10,7,36,15,0,3.038849,0.777568,9.745916,-0.013371,-0.008498,-0.038335,1.005564,-2.798790,123.962830,31.314265469,121.238765349,15.735972,-3.373173,3.701259,-0.028770
35487,11739114,599375764,2020,11,10,7,36,15,0,2.712063,0.750582,9.768835,-0.006056,0.035674,-0.041755,1.006952,-2.789004,123.938713,31.314265796,121.238765008,15.735455,-3.388363,3.717957,-0.031221
35488,11738117,499681764,2020,11,10,7,36,15,0,,,,,,,,,,,,,,,
35489,11738117,499681670,2020,11,10,7,36,15,0,,,,,,,,,,,,,,,
35490,11739214,609375670,2020,11,10,7,36,15,0,2.892302,0.586801,9.672987,0.020421,-0.004195,-0.037926,1.006625,-2.787930,123.910027,31.314266124,121.238764666,15.734986,-3.402097,3.736467,-0.032158
35491,11739314,619375670,2020,11,10,7,36,15,0,2.750212,0.060417,9.093695,0.010487,-0.002591,-0.031400,1.003115,-2.793694,123.884949,31.314266703,121.238764061,15.734382,-3.427484,3.768800,-0.032274
35492,11739414,629375670,2020,11,10,7,36,15,0,2.806594,0.702467,9.224565,-0.002193,-0.009848,-0.019446,1.010424,-2.795600,123.856224,31.314267033,121.238763721,15.734157,-3.443297,3.784199,-0.034784
35493,11739514,639375670,2020,11,10,7,36,15,0,3.222170,1.376286,9.832674,-0.010015,-0.045012,-0.026450,1.016862,-2.809437,123.828613,31.314267365,121.238763378,15.733900,-3.462751,3.798622,-0.035175
35494,11739614,649376670,2020,11,10,7,36,15,0,2.845212,0.863947,9.648872,-0.010060,-0.002983,-0.046085,1.008722,-2.820398,123.804977,31.314267698,121.238763034,15.733669,-3.479840,3.814270,-0.036814
35495,11739714,659376670,2020,11,10,7,36,15,0,2.697331,0.756163,9.769816,0.003447,-0.042245,-0.050426,1.005336,-2.826777,123.781540,31.314268033,121.238762687,15.733374,-3.494095,3.828089,-0.036877
35496,11739814,669376670,2020,11,10,7,36,15,0,3.100267,0.548153,9.561894,0.001375,-0.058398,-0.033326,1.003417,-2.867149,123.760269,31.314268369,121.238762339,15.733160,-3.510871,3.846514,-0.036904
35497,11739914,679376670,2020,11,10,7,36,15,0,2.594409,0.716962,9.461401,-0.003001,0.009865,-0.023988,1.001703,-2.879270,123.737816,31.314268706,121.238761989,15.732921,-3.527344,3.863459,-0.037355
35498,11740014,689376670,2020,11,10,7,36,15,0,2.751654,1.014709,10.180510,-0.000790,-0.036672,-0.013213,1.003668,-2.888420,123.711884,31.314269045,121.238761637,15.732708,-3.544142,3.876613,-0.033395
35499,11740114,699376670,2020,11,10,7,36,15,0,3.169219,0.759237,9.878217,-0.019717,-0.072558,-0.018427,0.997802,-2.927486,123.690475,31.314269386,121.238761283,15.732503,-3.561274,3.892663,-0.027718
35500,11740214,709376670,2020,11,10,7,36,15,0,2.972949,0.291635,9.781496,0.008257,-0.028986,-0.040458,0.994912,-2.946992,123.669250,31.314269728,121.238760927,15.732324,-3.573879,3.911167,-0.026371
35501,11740314,719376670,2020,11,10,7,36,15,0,3.582121,0.395726,10.052027,-0.027335,-0.073405,-0.031336,0.994706,-2.976015,123.644157,31.314270071,121.238760570,15.732193,-3.590825,3.930709,-0.022744
35502,11740414,729376670,2020,11,10,7,36,15,0,2.844190,0.003565,9.616421,0.012795,0.036693,-0.042330,0.992961,-2.984471,123.625168,31.314270417,121.238760211,15.732107,-3.601915,3.953318,-0.024726
35503,11740514,739376670,2020,11,10,7,36,15,0,3.050302,0.898826,10.106527,0.025053,-0.003542,-0.040556,1.007292,-2.976208,123.595009,31.314270765,121.238759850,15.731986,-3.616221,3.970983,-0.021197
35504,11740614,749376670,2020,11,10,7,36,15,0,2.905876,0.759319,9.848481,0.015200,-0.021525,-0.024490,1.012302,-2.985151,123.574623,31.314271114,121.238759488,15.731910,-3.633393,3.987450,-0.017482
35505,11740714,759376670,2020,11,10,7,36,15,0,2.971999,0.402149,9.391286,-0.005428,0.015458,-0.002283,1.012630,-2.989779,123.559654,31.314271465,121.238759123,15.731832,-3.651254,4.005480,-0.016274
35506,11740814,769376670,2020,11,10,7,36,15,0,3.479517,0.714052,9.714216,0.006781,-0.010271,-0.026301,1.019006,-2.987998,123.531898,31.314271817,121.238758757,15.731828,-3.666720,4.024979,-0.015252
35507,11740914,779376670,2020,11,10,7,36,15,0,3.145236,0.264831,9.637181,0.005598,0.017694,-0.012566,1.022898,-2.988917,123.519127,31.314272172,121.238758389,15.731796,-3.682031,4.045887,-0.014138
35508,11741014,789376670,2020,11,10,7,36,15,0,3.004777,0.877567,10.143386,0.021549,0.004593,-0.028321,1.036451,-2.975042,123.498360,31.314272528,121.238758019,15.731801,-3.696482,4.063272,-0.010462
35509,11741114,799376670,2020,11,10,7,36,15,0,2.661424,0.729972,9.775716,0.020208,-0.022194,-0.019857,1.046999,-2.983281,123.484207,31.314272886,121.238757647,15.731835,-3.711744,4.078300,-0.008136
35510,11741214,809376670,2020,11,10,7,36,15,0,3.341772,0.985571,9.707888,0.015732,-0.065823,-0.028086,1.060282,-3.012538,123.468002,31.314273245,121.238757274,15.731867,-3.729424,4.094040,-0.007373
35511,11741314,819376670,2020,11,10,7,36,15,0,3.168476,0.604017,9.905177,-0.000846,0.015689,-0.018582,1.062071,-3.019833,123.455833,31.314273605,121.238756898,15.731883,-3.748289,4.113054,-0.007152
35512,11741414,829376670,2020,11,10,7,36,15,0,2.947657,0.443570,10.397108,0.002170,-0.021262,-0.010766,1.064213,-3.023439,123.446220,31.314273968,121.238756521,15.731953,-3.763160,4.131867,-0.001475
35513,11741514,839376670,2020,11,10,7,36,15,0,2.700341,0.040413,9.990108,0.025558,-0.033028,-0.015059,1.067169,-3.040942,123.434990,31.314274332,121.238756142,15.732066,-3.773356,4.150901,0.003027
35514,11741614,849376670,2020,11,10,7,36,15,0,3.079265,0.575707,9.740016,0.010996,-0.069545,-0.005174,1.078679,-3.074938,123.421425,31.314274698,121.238755761,15.732201,-3.787944,4.168226,0.006032
35515,11740617,749681670,2020,11,10,7,36,15,0,,,,,,,,,,,,,,,
35516,11740617,749681577,2020,11,10,7,36,15,0,,,,,,,,,,,,,,,
35517,11741714,859376577,2020,11,10,7,36,15,0,3.289832,0.752976,9.135761,-0.009079,-0.020614,-0.002319,1.083565,-3.106802,123.408745,31.314275066,121.238755379,15.732423,-3.806518,4.187737,0.004574
35518,11741814,869376577,2020,11,10,7,36,15,0,2.927575,0.904097,9.648606,0.013763,0.036413,-0.018458,1.088377,-3.093966,123.376617,31.314275721,121.238754712,15.732492,-3.831902,4.220540,-0.001632
35519,11741914,879376577,2020,11,10,7,36,15,0,3.289138,0.756889,9.968143,-0.032052,-0.003988,0.003660,1.082935,-3.091743,123.347893,31.314276101,121.238754345,15.732588,-3.848668,4.239013,0.004154
35520,11742014,889376577,2020,11,10,7,36,15,0,2.667107,0.046846,9.818651,-0.001405,0.011051,-0.011842,1.074782,-3.083019,123.323494,31.314276483,121.238753976,15.732747,-3.856470,4.258367,0.005742
35521,11742114,899376577,2020,11,10,7,36,15,0,3.372688,0.931045,9.422874,0.007168,-0.034778,-0.016300,1.083805,-3.099321,123.287552,31.314276866,121.238753605,15.732916,-3.868967,4.278782,0.006127
35522,11742214,909376577,2020,11,10,7,36,15,0,2.977738,0.741153,9.076613,0.016854,0.028969,-0.013343,1.083835,-3.092223,123.260750,31.314277251,121.238753233,15.733037,-3.882904,4.298787,0.000804
35523,11742314,919376577,2020,11,10,7,36,15,0,2.946581,1.036120,9.532446,-0.009610,0.041110,-0.021406,1.083297,-3.067835,123.231544,31.314277637,121.238752859,15.733172,-3.899420,4.314532,-0.001538
35524,11742414,929376577,2020,11,10,7,36,15,0,2.504710,1.414315,10.004201,-0.025813,0.033387,0.001032,1.077577,-3.045210,123.207573,31.314278025,121.238752482,15.733216,-3.917832,4.327406,0.000192
35525,11742514,939376577,2020,11,10,7,36,15,0,2.542648,0.666064,9.696536,-0.021745,-0.027423,-0.006934,1.061685,-3.045504,123.184761,31.314278414,121.238752104,15.733322,-3.930038,4.340195,0.000692
35526,11742614,949376577,2020,11,10,7,36,15,0,3.057683,0.547341,9.213540,-0.004824,-0.022998,-0.011902,1.053573,-3.064613,123.156792,31.314278804,121.238751724,15.733424,-3.942913,4.359847,-0.002680
35527,11742714,959376577,2020,11,10,7,36,15,0,2.843412,0.279598,9.129488,-0.019462,0.013161,-0.002712,1.044731,-3.069689,123.133774,31.314279196,121.238751342,15.733518,-3.955857,4.379850,-0.006845
35528,11742814,969376577,2020,11,10,7,36,15,0,2.606024,0.534344,9.616012,-0.003292,0.035054,-0.001261,1.040750,-3.050225,123.101578,31.314279590,121.238750959,15.733536,-3.966353,4.397976,-0.008462
35529,11742914,979376577,2020,11,10,7,36,15,0,2.470160,1.181861,9.786741,0.004608,-0.029820,0.003367,1.045262,-3.053835,123.073929,31.314279985,121.238750574,15.733588,-3.978587,4.410850,-0.007304
